channelNumber;id;NavStatus;SlotOffset;SlotNumber;STO;SlotIncrement;KeepFlag;TS;Lat;Lon;Sog;thresholdSog;Course;Heading;ChangeHeading;RepeatIndicator;SpecialManoeuvre;AISVersion;toa;DiffToa
2;1;0;2255;-1;0;-1;-1;884;48.12907666666667;-4.85456;9.100000381469727;2;268.0;271;0;0;0;-1;734366.777923583;10.3399
1;1;0;-1;-1;7;-1;-1;1253;48.12905666666666;-4.855198333333333;9.300000190734863;2;267.1000061035156;271;0;0;0;-1;734376.617889404;9.84
2;1;0;-1;-1;1;-1;-1;1672;48.129043333333335;-4.855903333333333;9.199999809265137;2;268.20001220703125;272;0;0;0;-1;734387.778045653;11.1602
1;1;0;-1;-1;5;-1;-1;1999;48.12902666666667;-4.856471666666667;9.100000381469727;2;268.0;271;0;0;0;-1;734396.497802734;8.7198
2;1;0;-1;-1;5;-1;-1;108;48.12901;-4.8571;9.199999809265137;2;267.3999938964844;271;0;0;0;-1;734406.097442626;9.5996
1;1;0;-1;497;2;-1;-1;496;48.12898666666667;-4.85774;9.300000190734863;2;267.1000061035156;271;0;0;0;-1;734416.438232421;10.3408
2;1;0;-1;890;6;-1;-1;889;48.12896833333333;-4.85838;9.100000381469727;2;267.1000061035156;272;0;0;0;-1;734426.916839599;10.4786
1;1;0;-1;1254;6;-1;-1;1253;48.128946666666664;-4.858998333333333;8.800000190734863;2;267.0;272;0;0;0;-1;734436.617767333;9.7009
2;1;0;2226;-1;0;-1;-1;1672;48.12892166666666;-4.8597;8.399999618530273;2;267.1000061035156;271;0;0;0;-1;734447.777343749;11.1596
1;1;0;-1;1999;4;-1;-1;1999;48.128901666666664;-4.860211666666666;8.100000381469727;2;267.29998779296875;271;0;0;0;-1;734456.497436522;8.7201
2;1;0;-1;109;4;-1;-1;108;48.12888;-4.86071;8.0;2;267.0;271;0;0;0;-1;734466.097351073;9.5999
1;1;0;-1;-1;1;-1;-1;496;48.12885166666667;-4.861261666666667;8.0;2;265.8999938964844;271;0;0;0;-1;734476.438110351;10.3408
2;1;0;-1;-1;5;-1;-1;889;48.128818333333335;-4.861878333333333;8.199999809265137;2;265.1000061035156;272;0;0;0;-1;734486.917144775;10.479
1;1;0;-1;-1;5;-1;-1;1253;48.12878333333333;-4.862368333333333;8.0;2;264.29998779296875;272;0;0;0;-1;734496.617919921;9.7008
1;5;-1;-1;-1;-1;-1;-1;1405;-1;-1;-1;2;-1;-1;-1;-1;-1;0;734500.657806396;4.0399
2;1;0;-1;1648;4;-1;-1;1648;48.12874;-4.862975;8.100000381469727;2;264.3999938964844;273;0;0;0;-1;734507.137847899;6.48
1;1;0;-1;-1;3;-1;-1;1999;48.128706666666666;-4.863481666666667;8.199999809265137;2;264.5;273;0;0;0;-1;734516.497924805;9.3601
2;1;0;-1;-1;3;-1;-1;108;48.128675;-4.864045;8.199999809265137;2;265.5;274;0;0;0;-1;734526.097167968;9.5992
1;1;0;2298;-1;0;-1;-1;496;48.128643333333336;-4.864615;8.300000190734863;2;265.79998779296875;274;0;0;0;-1;734536.444213867;10.347
2;1;0;-1;890;4;-1;-1;889;48.12862;-4.865193333333333;8.399999618530273;2;267.0;275;0;0;0;-1;734546.916839599;10.4726
1;1;0;-1;1254;4;-1;-1;1253;48.12859666666667;-4.865775;8.5;2;268.1000061035156;276;0;0;0;-1;734556.617736816;9.7009
2;1;0;-1;-1;3;-1;-1;1648;48.12857666666667;-4.866361666666666;8.600000381469727;2;268.3999938964844;276;0;0;0;-1;734567.137695311;10.52
1;1;0;-1;1999;2;-1;-1;1999;48.128566666666664;-4.866958333333334;8.699999809265137;2;269.3999938964844;277;0;0;0;-1;734576.497070311;9.3594
2;1;0;-1;109;2;-1;-1;108;48.12856333333333;-4.867493333333333;8.399999618530273;2;270.79998779296875;277;0;0;0;-1;734586.097259521;9.6002
1;1;0;-1;-1;3;-1;-1;544;48.128553333333336;-4.86824;8.300000190734863;2;268.20001220703125;277;0;0;0;-1;734597.717315674;11.6201
2;1;0;-1;-1;3;-1;-1;889;48.12855;-4.868751666666666;8.100000381469727;2;268.6000061035156;277;0;0;0;-1;734606.916809081;9.1995
1;1;0;-1;-1;3;-1;-1;1253;48.12854;-4.869295;7.800000190734863;2;268.0;277;0;0;0;-1;734616.618011474;9.7012
2;1;0;-1;1648;2;-1;-1;1648;48.12853333333333;-4.869838333333333;7.800000190734863;2;267.8999938964844;277;0;0;0;-1;734627.137878417;10.5199
1;1;0;-1;-1;1;-1;-1;1998;48.12853333333333;-4.870325;7.800000190734863;2;269.29998779296875;277;0;0;0;-1;734636.481170653;9.3433
2;1;0;-1;-1;1;-1;-1;108;48.128525;-4.870873333333333;8.0;2;268.1000061035156;278;0;0;0;-1;734646.08139038;9.6002
1;1;0;-1;545;2;-1;-1;544;48.128526666666666;-4.87148;8.0;2;270.1000061035156;278;0;0;0;-1;734657.717193603;11.6358
2;1;0;-1;890;2;-1;-1;889;48.12853;-4.872045;8.199999809265137;2;270.8999938964844;279;0;0;0;-1;734666.916870116;9.1997
1;1;0;-1;1254;2;-1;-1;1253;48.128535;-4.872558333333333;8.300000190734863;2;270.79998779296875;280;0;0;0;-1;734676.617889404;9.701
2;1;0;-1;-1;1;-1;-1;1647;48.128546666666665;-4.873183333333333;8.300000190734863;2;272.70001220703125;280;0;0;0;-1;734687.119781493;10.5019
1;1;0;2275;-1;0;-1;-1;1998;48.12856166666667;-4.873708333333333;8.399999618530273;2;273.5;281;0;0;0;-1;734696.480987548;9.3612
2;1;0;2269;-1;0;-1;-1;108;48.12859;-4.874293333333333;8.5;2;274.5;281;0;0;0;-1;734706.081298827;9.6003
1;1;0;-1;-1;1;-1;-1;544;48.12863333333333;-4.874943333333333;8.600000381469727;2;276.70001220703125;281;0;0;0;-1;734717.718200683;11.6369
2;1;0;-1;-1;1;-1;-1;889;48.12867166666667;-4.8754816666666665;8.600000381469727;2;276.1000061035156;281;0;0;0;-1;734726.918395995;9.2002
1;1;0;-1;-1;1;-1;-1;1253;48.12871166666667;-4.876065;8.5;2;276.8999938964844;281;0;0;0;-1;734736.617767333;9.6994
2;1;0;2225;-1;0;-1;-1;1647;48.12875666666667;-4.876648333333334;8.600000381469727;2;277.20001220703125;280;0;0;0;-1;734747.116882324;10.4991
1;1;0;-1;2024;4;-1;-1;2024;48.128815;-4.8773;8.699999809265137;2;278.3999938964844;280;0;0;0;-1;734757.158020019;10.0411
2;1;0;-1;-1;7;-1;-1;127;48.128861666666666;-4.87788;8.5;2;278.20001220703125;279;0;0;0;-1;734766.597595214;9.4396
1;1;0;2187;-1;0;-1;-1;544;48.12889666666667;-4.878496666666667;8.100000381469727;2;275.6000061035156;278;0;0;0;-1;734777.718414306;11.1208
2;1;0;2265;-1;0;-1;-1;889;48.128926666666665;-4.879;8.0;2;275.6000061035156;277;0;0;0;-1;734786.91833496;9.1999
1;1;0;2297;-1;0;-1;-1;1253;48.128948333333334;-4.8795;8.0;2;275.6000061035156;277;0;0;0;-1;734796.618133544;9.6998
2;1;0;-1;1623;4;-1;-1;1622;48.128965;-4.880066666666667;8.199999809265137;2;273.3999938964844;276;0;0;0;-1;734806.457366942;9.8392
1;1;0;-1;-1;3;-1;-1;2024;48.128973333333334;-4.88068;8.199999809265137;2;271.20001220703125;275;0;0;0;-1;734817.158203124;10.7008
2;1;0;-1;128;6;-1;-1;127;48.12898166666667;-4.881175;8.100000381469727;2;270.8999938964844;275;0;0;0;-1;734826.598449706;9.4402
1;1;0;-1;-1;3;-1;-1;481;48.128985;-4.881728333333333;8.0;2;270.29998779296875;275;0;0;0;-1;734836.03930664;9.4409
2;1;0;-1;905;4;-1;-1;904;48.12898166666667;-4.882346666666667;8.199999809265137;2;269.6000061035156;275;0;0;0;-1;734847.318603515;11.2793
1;1;0;-1;-1;7;-1;-1;1300;48.12898;-4.882913333333334;8.300000190734863;2;269.29998779296875;276;0;0;0;-1;734857.879425048;10.5608
2;5;-1;-1;-1;-1;-1;-1;1399;-1;-1;-1;4;-1;-1;-1;-1;-1;0;734860.496917724;2.6175
2;1;0;-1;-1;3;-1;-1;1622;48.12898;-4.883425;8.300000190734863;2;269.5;276;0;0;0;-1;734866.45739746;5.9605
1;1;0;-1;2024;2;-1;-1;2024;48.12897666666667;-4.883993333333334;8.399999618530273;2;269.29998779296875;277;0;0;0;-1;734877.158416747;10.701
2;1;0;-1;-1;5;-1;-1;127;48.12897666666667;-4.884566666666666;8.399999618530273;2;270.20001220703125;277;0;0;0;-1;734886.598449706;9.44
1;1;0;-1;482;2;-1;-1;481;48.128978333333336;-4.88507;8.199999809265137;2;270.20001220703125;277;0;0;0;-1;734896.038604736;9.4402
2;1;0;-1;-1;3;-1;-1;904;48.12898;-4.885718333333333;7.900000095367432;2;269.70001220703125;277;0;0;0;-1;734907.31829834;11.2797
1;1;0;-1;1301;6;-1;-1;1301;48.128978333333336;-4.886305;7.900000095367432;2;268.70001220703125;278;0;0;0;-1;734917.879974364;10.5617
2;1;0;-1;1623;2;-1;-1;1622;48.12898833333333;-4.886728333333333;7.800000190734863;2;269.8999938964844;278;0;0;0;-1;734926.457427978;8.5775
1;1;0;-1;-1;1;-1;-1;2024;48.128993333333334;-4.88732;7.900000095367432;2;270.70001220703125;278;0;0;0;-1;734937.15838623;10.701
2;1;0;-1;128;4;-1;-1;127;48.12900166666667;-4.8878;7.900000095367432;2;270.70001220703125;278;0;0;0;-1;734946.599456787;9.4411
1;1;0;-1;-1;1;-1;-1;481;48.12901;-4.888331666666667;7.699999809265137;2;270.29998779296875;278;0;0;0;-1;734956.038665771;9.4392
2;1;0;-1;905;2;-1;-1;904;48.12902666666667;-4.88893;7.900000095367432;2;272.20001220703125;278;0;0;0;-1;734967.318176269;11.2795
1;1;0;-1;-1;5;-1;-1;1301;48.129043333333335;-4.889536666666666;8.100000381469727;2;273.20001220703125;279;0;0;0;-1;734977.879760741;10.5616
2;1;0;-1;-1;1;-1;-1;1622;48.12905333333333;-4.889963333333333;7.900000095367432;2;274.1000061035156;279;0;0;0;-1;734986.457061767;8.5773
1;1;0;2268;-1;0;-1;-1;2024;48.129063333333335;-4.890545;7.800000190734863;2;271.6000061035156;279;0;0;0;-1;734997.158325195;10.7013
2;1;0;-1;-1;3;-1;-1;127;48.12907666666667;-4.891031666666667;7.800000190734863;2;271.3999938964844;279;0;0;0;-1;735006.599945068;9.4416
1;1;0;2289;-1;0;-1;-1;481;48.12909166666667;-4.891513333333333;7.599999904632568;2;271.70001220703125;279;0;0;0;-1;735016.039337158;9.4394
2;1;0;-1;-1;1;-1;-1;904;48.12909833333333;-4.89213;7.5;2;271.5;279;0;0;0;-1;735027.318603515;11.2793
1;1;0;-1;1301;4;-1;-1;1300;48.129115;-4.892646666666667;7.5;2;272.20001220703125;279;0;0;0;-1;735037.878356933;10.5598
2;1;0;2302;-1;0;-1;-1;1622;48.129131666666666;-4.893118333333334;7.5;2;272.20001220703125;280;0;0;0;-1;735046.45739746;8.579
1;1;0;-1;-1;5;-1;-1;2042;48.129155;-4.893751666666667;7.699999809265137;2;273.20001220703125;280;0;0;0;-1;735057.640228271;11.1828
2;1;0;-1;128;2;-1;-1;127;48.129175;-4.894221666666667;7.5;2;272.70001220703125;280;0;0;0;-1;735066.59979248;8.9596
1;1;0;-1;521;4;-1;-1;520;48.129196666666665;-4.894745;7.599999904632568;2;272.70001220703125;280;0;0;0;-1;735077.078277587;10.4785
2;1;0;2212;-1;0;-1;-1;904;48.129223333333336;-4.895266666666667;7.599999904632568;2;274.0;281;0;0;0;-1;735087.319244384;10.241
1;1;0;-1;-1;3;-1;-1;1301;48.129261666666665;-4.895856666666667;7.800000190734863;2;275.3999938964844;281;0;0;0;-1;735097.878173827;10.5589
2;1;0;-1;-1;7;-1;-1;1674;48.12929833333333;-4.896398333333333;7.900000095367432;2;276.20001220703125;281;0;0;0;-1;735107.83807373;9.9599
1;1;0;-1;2042;4;-1;-1;2042;48.12934333333333;-4.896895;7.900000095367432;2;275.79998779296875;280;0;0;0;-1;735117.640258789;9.8022
2;1;0;-1;-1;1;-1;-1;127;48.12938333333334;-4.8973933333333335;8.0;2;276.0;280;0;0;0;-1;735126.59967041;8.9594
1;1;0;-1;-1;3;-1;-1;520;48.12943;-4.897985;7.800000190734863;2;276.70001220703125;279;0;0;0;-1;735137.078430175;10.4788
2;1;0;-1;-1;3;-1;-1;866;48.129455;-4.898471666666667;7.699999809265137;2;275.20001220703125;279;0;0;0;-1;735146.29724121;9.2188
1;1;0;-1;1301;2;-1;-1;1301;48.12947833333333;-4.899063333333333;7.699999809265137;2;273.5;279;0;0;0;-1;735157.878021239;11.5808
2;1;0;-1;1675;6;-1;-1;1674;48.12950166666667;-4.899596666666667;7.699999809265137;2;274.0;278;0;0;0;-1;735167.839416503;9.9614
1;1;0;-1;-1;3;-1;-1;2042;48.12952833333333;-4.900123333333333;7.599999904632568;2;273.3999938964844;278;0;0;0;-1;735177.640380859;9.801
2;1;0;2293;-1;0;-1;-1;127;48.129558333333335;-4.9006;7.699999809265137;2;273.1000061035156;277;0;0;0;-1;735186.599578857;8.9592
1;1;0;-1;521;2;-1;-1;520;48.12959;-4.901135;7.800000190734863;2;272.70001220703125;277;0;0;0;-1;735197.078125;10.4785
2;1;0;-1;867;2;-1;-1;866;48.129615;-4.901675;7.800000190734863;2;272.6000061035156;276;0;0;0;-1;735206.297485351;9.2194
1;1;0;-1;-1;1;-1;-1;1301;48.129623333333335;-4.902323333333333;7.900000095367432;2;271.1000061035156;276;0;0;0;-1;735217.878082275;11.5806
1;5;-1;-1;-1;-1;-1;-1;1390;-1;-1;-1;0;-1;-1;-1;-1;-1;0;735220.257293701;2.3792
2;1;0;-1;-1;5;-1;-1;1674;48.129615;-4.9028583333333335;7.800000190734863;2;267.5;275;0;0;0;-1;735227.837463378;7.5802
1;1;0;-1;2042;2;-1;-1;2042;48.129623333333335;-4.903405;7.900000095367432;2;269.1000061035156;275;0;0;0;-1;735237.640563964;9.8031
2;1;0;-1;171;4;-1;-1;170;48.129621666666665;-4.903953333333333;7.900000095367432;2;268.6000061035156;275;0;0;0;-1;735247.742034912;10.1015
1;1;0;-1;-1;1;-1;-1;520;48.129616666666664;-4.904448333333334;8.0;2;268.6000061035156;276;0;0;0;-1;735257.078063964;9.336
2;1;0;-1;-1;1;-1;-1;866;48.129605;-4.904953333333333;8.100000381469727;2;267.70001220703125;276;0;0;0;-1;735266.298034667;9.22
1;1;0;2235;-1;0;-1;-1;1301;48.1296;-4.905641666666667;8.399999618530273;2;268.6000061035156;277;0;0;0;-1;735277.878204345;11.5802
2;1;0;-1;1675;4;-1;-1;1674;48.129598333333334;-4.906171666666666;8.5;2;268.3999938964844;277;0;0;0;-1;735287.838592529;9.9604
1;1;0;-1;-1;1;-1;-1;2042;48.12960666666667;-4.90676;8.399999618530273;2;270.3999938964844;278;0;0;0;-1;735297.640380859;9.8018
2;1;0;-1;-1;3;-1;-1;170;48.12960666666667;-4.907336666666667;8.199999809265137;2;272.1000061035156;278;0;0;0;-1;735307.737792968;10.0974
1;1;0;2281;-1;0;-1;-1;520;48.12960666666667;-4.90785;8.0;2;268.8999938964844;279;0;0;0;-1;735317.077941894;9.3401
2;1;0;2299;-1;0;-1;-1;866;48.12961333333333;-4.908413333333334;8.300000190734863;2;273.1000061035156;279;0;0;0;-1;735326.297668457;9.2197
1;1;0;-1;1286;4;-1;-1;1286;48.129628333333336;-4.909038333333333;8.199999809265137;2;273.1000061035156;279;0;0;0;-1;735337.478240966;11.1806
2;1;0;-1;-1;3;-1;-1;1674;48.12963833333333;-4.9096166666666665;8.399999618530273;2;272.6000061035156;280;0;0;0;-1;735347.837585449;10.3593
1;1;0;2261;-1;0;-1;-1;2042;48.12965666666667;-4.910263333333333;8.600000381469727;2;272.70001220703125;281;0;0;0;-1;735357.640563964;9.803
2;1;0;-1;171;2;-1;-1;170;48.12968333333333;-4.91085;8.399999618530273;2;273.1000061035156;281;0;0;0;-1;735367.741668701;10.1011
1;1;0;-1;-1;5;-1;-1;551;48.12971666666667;-4.911425;8.399999618530273;2;273.5;282;0;0;0;-1;735377.898468017;10.1568
2;1;0;-1;-1;5;-1;-1;915;48.12976666666667;-4.9120083333333335;8.399999618530273;2;275.20001220703125;282;0;0;0;-1;735387.597381591;9.6989
1;1;0;-1;-1;3;-1;-1;1286;48.12981333333333;-4.912521666666667;8.399999618530273;2;275.8999938964844;281;0;0;0;-1;735397.478149413;9.8808
2;1;0;-1;1675;2;-1;-1;1674;48.129865;-4.9131366666666665;8.199999809265137;2;276.70001220703125;280;0;0;0;-1;735407.837524413;10.3594
1;1;0;-1;-1;3;-1;-1;2052;48.129915;-4.913706666666666;8.300000190734863;2;276.70001220703125;279;0;0;0;-1;735417.917877196;10.0804
2;1;0;-1;-1;1;-1;-1;170;48.129958333333335;-4.914226666666667;8.399999618530273;2;275.8999938964844;278;0;0;0;-1;735427.738128661;9.8203
1;1;0;-1;552;4;-1;-1;551;48.130005;-4.914866666666667;8.399999618530273;2;275.70001220703125;278;0;0;0;-1;735437.898193359;10.1601
2;1;0;-1;916;4;-1;-1;915;48.13003666666667;-4.9154;8.600000381469727;2;274.79998779296875;277;0;0;0;-1;735447.598052978;9.6999
1;1;0;-1;1286;2;-1;-1;1286;48.130068333333334;-4.9159983333333335;8.699999809265137;2;271.8999938964844;276;0;0;0;-1;735457.47793579;9.8799
2;1;0;-1;-1;1;-1;-1;1674;48.130113333333334;-4.916591666666666;8.699999809265137;2;273.70001220703125;275;0;0;0;-1;735467.837646484;10.3597
1;1;0;-1;2053;2;-1;-1;2052;48.130115;-4.917185;8.800000190734863;2;276.0;275;0;0;0;-1;735477.917053222;10.0794
2;1;0;2204;-1;0;-1;-1;170;48.13009666666667;-4.9177566666666666;8.399999618530273;2;273.79998779296875;275;0;0;0;-1;735487.740783691;9.8237
1;1;0;-1;-1;3;-1;-1;551;48.13007833333333;-4.918328333333333;8.5;2;270.0;276;0;0;0;-1;735497.89755249;10.1568
2;1;0;-1;-1;3;-1;-1;915;48.13007666666667;-4.918971666666667;8.5;2;268.0;276;0;0;0;-1;735507.597351073;9.6998
1;1;0;-1;-1;1;-1;-1;1286;48.130085;-4.919553333333333;8.5;2;270.0;277;0;0;0;-1;735517.478027343;9.8807
2;1;0;2215;-1;0;-1;-1;1674;48.130091666666665;-4.920145;8.600000381469727;2;272.1000061035156;277;0;0;0;-1;735527.837951659;10.3599
1;1;0;-1;-1;1;-1;-1;2052;48.130093333333335;-4.920743333333333;8.699999809265137;2;271.5;278;0;0;0;-1;735537.91720581;10.0793
2;1;0;-1;-1;5;-1;-1;124;48.130095;-4.921221666666667;8.699999809265137;2;270.70001220703125;278;0;0;0;-1;735546.518188476;8.601
2;1;0;-1;916;2;-1;-1;915;48.13012666666667;-4.922511666666667;9.0;2;271.6000061035156;279;0;0;0;-1;735567.597320556;21.0791
1;1;0;2214;-1;0;-1;-1;1286;48.130145;-4.923133333333333;9.100000381469727;2;272.29998779296875;279;0;0;0;-1;735577.477966308;9.8806
2;5;-1;-1;-1;-1;-1;-1;1463;-1;-1;-1;0;-1;-1;-1;-1;-1;0;735582.19769287;4.7197
2;1;0;-1;1640;6;-1;-1;1640;48.13016833333333;-4.923758333333334;9.100000381469727;2;273.0;279;0;0;0;-1;735586.917144775;4.7195
1;1;0;2238;-1;0;-1;-1;2052;48.13019333333333;-4.924368333333334;9.0;2;272.8999938964844;279;0;0;0;-1;735597.91720581;11.0001
2;1;0;-1;125;4;-1;-1;124;48.13021;-4.924908333333334;8.899999618530273;2;272.6000061035156;279;0;0;0;-1;735606.517730712;8.6005
1;1;0;-1;-1;1;-1;-1;551;48.130235;-4.9255683333333335;8.699999809265137;2;273.1000061035156;279;0;0;0;-1;735617.898406982;11.3807
2;1;0;-1;-1;1;-1;-1;915;48.13026;-4.926173333333334;8.699999809265137;2;274.0;279;0;0;0;-1;735627.59713745;9.6987
1;1;0;-1;1250;4;-1;-1;1250;48.13028;-4.926713333333334;8.600000381469727;2;273.70001220703125;279;0;0;0;-1;735636.51776123;8.9206
2;1;0;-1;-1;5;-1;-1;1640;48.13030833333333;-4.92731;8.5;2;273.70001220703125;279;0;0;0;-1;735646.916931152;10.3992
1;1;0;-1;2041;4;-1;-1;2040;48.13033166666666;-4.928015;8.5;2;273.79998779296875;278;0;0;0;-1;735657.597259521;10.6803
2;1;0;-1;-1;3;-1;-1;124;48.13035166666667;-4.928538333333333;8.399999618530273;2;274.20001220703125;278;0;0;0;-1;735666.517639159;8.9204
1;1;0;2245;-1;0;-1;-1;551;48.13036666666667;-4.929181666666667;8.5;2;271.8999938964844;279;0;0;0;-1;735677.898345947;11.3807
2;1;0;2255;-1;0;-1;-1;915;48.130388333333336;-4.929765;8.5;2;272.8999938964844;279;0;0;0;-1;735687.597351073;9.699
1;1;0;-1;-1;3;-1;-1;1250;48.130406666666666;-4.930228333333333;8.399999618530273;2;273.29998779296875;279;0;0;0;-1;735696.517150878;8.9198
2;1;0;-1;1640;4;-1;-1;1640;48.13043166666667;-4.930856666666667;8.199999809265137;2;273.8999938964844;278;0;0;0;-1;735706.916656493;10.3995
1;1;0;-1;-1;3;-1;-1;2040;48.130446666666664;-4.931415;8.0;2;272.8999938964844;278;0;0;0;-1;735717.597381591;10.6807
2;1;0;-1;125;2;-1;-1;124;48.13046;-4.931916666666667;8.0;2;273.3999938964844;278;0;0;0;-1;735726.517425536;8.92
1;1;0;-1;-1;7;-1;-1;546;48.130478333333336;-4.93253;8.0;2;273.1000061035156;278;0;0;0;-1;735737.757568359;11.2401
2;1;0;-1;-1;5;-1;-1;920;48.13048833333333;-4.933093333333334;8.100000381469727;2;271.79998779296875;278;0;0;0;-1;735747.737915038;9.9803
1;1;0;-1;1250;2;-1;-1;1250;48.1305;-4.933585;7.900000095367432;2;271.79998779296875;277;0;0;0;-1;735756.517486572;8.7796
2;1;0;-1;-1;3;-1;-1;1640;48.13050666666667;-4.934125;7.699999809265137;2;272.20001220703125;277;0;0;0;-1;735766.916717529;10.3992
1;1;0;-1;2041;2;-1;-1;2040;48.130515;-4.934703333333333;7.5;2;271.70001220703125;277;0;0;0;-1;735777.59713745;10.6804
2;1;0;-1;-1;1;-1;-1;124;48.13052;-4.93517;7.400000095367432;2;270.6000061035156;277;0;0;0;-1;735786.517395019;8.9203
1;1;0;-1;547;6;-1;-1;546;48.13052166666667;-4.93574;7.599999904632568;2;271.0;277;0;0;0;-1;735797.757415771;11.24
2;1;0;-1;921;4;-1;-1;920;48.13052666666667;-4.93632;7.699999809265137;2;270.29998779296875;277;0;0;0;-1;735807.73776245;9.9803
1;1;0;-1;-1;1;-1;-1;1250;48.13052666666667;-4.9368;7.800000190734863;2;269.79998779296875;276;0;0;0;-1;735816.517547607;8.7798
2;1;0;-1;1640;2;-1;-1;1640;48.130518333333335;-4.937328333333333;7.699999809265137;2;269.70001220703125;276;0;0;0;-1;735826.916748046;10.3992
1;1;0;-1;-1;1;-1;-1;2040;48.13050666666667;-4.937918333333333;7.800000190734863;2;269.5;277;0;0;0;-1;735837.597045898;10.6803
2;1;0;2258;-1;0;-1;-1;124;48.13050166666667;-4.938358333333333;7.900000095367432;2;269.79998779296875;277;0;0;0;-1;735846.516784667;8.9197
1;1;0;-1;-1;5;-1;-1;546;48.13050166666667;-4.939026666666667;8.0;2;270.6000061035156;278;0;0;0;-1;735857.757537841;11.2408
2;1;0;-1;-1;3;-1;-1;920;48.13050333333333;-4.939586666666667;8.100000381469727;2;271.20001220703125;278;0;0;0;-1;735867.738983153;9.9814
1;1;0;2241;-1;0;-1;-1;1249;48.13050333333333;-4.940041666666667;8.199999809265137;2;271.5;278;0;0;0;-1;735876.501312255;8.7623
2;1;0;-1;-1;1;-1;-1;1639;48.13050666666667;-4.940673333333334;8.399999618530273;2;270.70001220703125;278;0;0;0;-1;735886.900634765;10.3993
1;1;0;2203;-1;0;-1;-1;2040;48.13050666666667;-4.9412416666666665;8.300000190734863;2;270.79998779296875;278;0;0;0;-1;735897.597045898;10.6964
2;1;0;-1;133;4;-1;-1;132;48.13051166666666;-4.941761666666666;8.399999618530273;2;270.70001220703125;278;0;0;0;-1;735906.716644287;9.1196
1;1;0;-1;547;4;-1;-1;546;48.13051;-4.942411666666667;8.600000381469727;2;270.70001220703125;278;0;0;0;-1;735917.757446289;11.0408
2;1;0;-1;921;2;-1;-1;920;48.130515;-4.94301;8.5;2;271.1000061035156;278;0;0;0;-1;735927.739349364;9.9819
1;1;0;-1;1241;6;-1;-1;1240;48.13053166666667;-4.943551666666667;8.399999618530273;2;271.20001220703125;278;0;0;0;-1;735936.260284423;8.5209
2;1;0;2232;-1;0;-1;-1;1639;48.13054;-4.944116666666667;8.0;2;270.3999938964844;279;0;0;0;-1;735946.90081787;10.6405
1;1;0;-1;-1;3;-1;-1;1993;48.130543333333335;-4.944656666666667;7.599999904632568;2;270.6000061035156;278;0;0;0;-1;735956.341033934;9.4402
2;1;0;-1;-1;3;-1;-1;132;48.13055;-4.945221666666667;7.400000095367432;2;270.29998779296875;278;0;0;0;-1;735966.71685791;10.3758
1;1;0;-1;-1;3;-1;-1;546;48.13055833333333;-4.94578;7.400000095367432;2;271.79998779296875;278;0;0;0;-1;735977.757415771;11.0406
2;1;0;-1;-1;1;-1;-1;920;48.130555;-4.94628;7.400000095367432;2;271.70001220703125;279;0;0;0;-1;735987.739562987;9.9821
1;1;0;-1;-1;5;-1;-1;1240;48.13054666666667;-4.946675;7.199999809265137;2;270.3999938964844;280;0;0;0;-1;735996.260711669;8.5211
2;1;0;-1;-1;7;-1;-1;1621;48.13054666666667;-4.9471766666666666;7.300000190734863;2;270.70001220703125;280;0;0;0;-1;736006.41833496;10.1576
1;1;0;-1;1994;2;-1;-1;1993;48.13055333333333;-4.947678333333333;7.300000190734863;2;270.5;281;0;0;0;-1;736016.338897704;9.9206
2;1;0;-1;133;2;-1;-1;132;48.130563333333335;-4.948193333333333;7.5;2;270.79998779296875;281;0;0;0;-1;736026.717132568;10.3782
1;1;0;-1;547;2;-1;-1;546;48.130561666666665;-4.948758333333333;7.400000095367432;2;269.5;283;0;0;0;-1;736037.757385254;11.0403
2;1;0;2253;-1;0;-1;-1;920;48.130563333333335;-4.949271666666666;7.5;2;270.20001220703125;284;0;0;0;-1;736047.739410399;9.982
1;1;0;-1;1241;4;-1;-1;1240;48.13057166666667;-4.949741666666666;7.699999809265137;2;270.5;286;0;0;0;-1;736056.260375976;8.521
2;1;0;-1;1622;6;-1;-1;1621;48.13059;-4.950271666666667;7.800000190734863;2;272.29998779296875;286;0;0;0;-1;736066.41833496;10.158
1;1;0;-1;-1;1;-1;-1;1993;48.13062166666667;-4.950805;7.699999809265137;2;273.1000061035156;287;0;0;0;-1;736076.340789794;9.9225
2;1;0;-1;-1;1;-1;-1;132;48.130655;-4.951345;7.800000190734863;2;273.20001220703125;288;0;0;0;-1;736086.717102051;10.3763
1;1;0;-1;-1;1;-1;-1;546;48.13070166666667;-4.951923333333333;7.699999809265137;2;275.20001220703125;290;0;0;0;-1;736097.757598877;11.0405
2;1;0;-1;-1;7;-1;-1;923;48.130761666666665;-4.952495;7.599999904632568;2;276.79998779296875;291;0;0;0;-1;736107.818664551;10.0611
1;1;0;-1;-1;3;-1;-1;1240;48.13081;-4.95291;7.5;2;276.1000061035156;292;0;0;0;-1;736116.260162353;8.4415
2;1;0;-1;-1;5;-1;-1;1621;48.13087;-4.953405;7.300000190734863;2;277.1000061035156;293;0;0;0;-1;736126.418243407;10.1581
1;1;0;2294;-1;0;-1;-1;1993;48.13094666666667;-4.953896666666667;7.300000190734863;2;280.70001220703125;294;0;0;0;-1;736136.340728759;9.9225
